World Institute of Kimchi	World Institute of Kimchi
Csir-Institute of Himalayan Bioresource Technology	CSIR-Institute of Himalayan Bioresource Technology
Tohoku University	Tohoku University
CP031944	Hubei University for Nationalities
USDA-ARS U.S. Meat Animal Research Center	USDA-ARS U.S. Meat Animal Research Center
CP044153	Centers for Disease Control and Prevention
CP024290	CDC
Nanjing Agricultural University	Nanjing Agricultural University
Hangzhou Center for Disease Control and Prevention	Hangzhou Center for Disease Control and Prevention
CP024467	CDC
US Food and Drug Administration	US Food and Drug Administration
CP041058	Dr. A L Mudaliar Post Graduate Institute of Basic Medical Sciences, University of Madras
JCVI	JCVI
West China Hospital, Sichuan University	West China Hospital, Sichuan University
Public Health Agency of Canada	Public Health Agency of Canada
CP011842	Canadian Food Inspection Agency	Canadian Food Inspection Agency
West China Hospital, Sichuan University	West China Hospital, Sichuan University
University of California at Davis	University of California at Davis
US DOE Joint Genome Institute	US DOE Joint Genome Institute
School of Applied Biosciences	School of Applied Biosciences
University of Maryland	US Food and Drug Administration
ICAR-Sugarcane Breeding Institute	ICAR-Sugarcane Breeding Institute
Joint Genome Institute, Department of Energy	Joint Genome Institute, Department of Energy
CP030786	CDC	CDC
CP034167	CDC
CP025678	National Institute for Communicable Disease Control and Prevention, Chinese Center for Disease Cont
United States Food and Drug Administration	United States Food and Drug Administration
CP030779	CDC	CDC
CP027438	CDC
United States Food and Drug Administration	United States Food and Drug Administration
United States Food and Drug Administration	United States Food and Drug Administration
CP026835	CDC
CP026879	CDC
CP026783	CDC
Hangzhou Center for Disease Control and Prevention	Hangzhou Center for Disease Control and Prevention
CP026798	CDC
CP026733	CDC
CP025854	University of Maryland, School of Medicine
CP024227	CDC
CP024255	CDC
CP025921	University of Maryland, School of Medicine
CP024277	CDC
University of Warsaw	University of Warsaw
Institution of microbiology	Nanjing Normal University
Microbiology	Microbiology
Nanjing Agricultural University	Nanjing Agricultural University
Nanjing Agricultural University	Nanjing Agricultural University
Dalian University of Technology	Dalian University of Technology
CP020542	Aarhus University
Technische Universitaet Muenchen	Technische Universitaet Muenchen
Technische Universitaet Muenchen	Technische Universitaet Muenchen
Technische Universitaet Muenchen	Technische Universitaet Muenchen
Yonsei University	Yonsei University
Nofima	Nofima
Nofima	Nofima
Technische Universitaet Muenchen	Technische Universitaet Muenchen
Yonsei University	Yonsei University
University College Cork	UCC_NEB_lactococcus
University College Cork	UCC_NEB_lactococcus
Key Laboratory of Dairy Science, Ministry of Education	Northeast Agricultural University
INRA AgroParisTech	INRA AgroParisTech
West China Hospital, Sichuan University	West China Hospital, Sichuan University
National Health Research Institutes	National Health Research Institutes
National Health Research Institutes	National Health Research Institutes
National Health Research Institutes	National Health Research Institutes
UNAM	UNAM
West China Hospital, Sichuan University	West China Hospital, Sichuan University	West China Hospital, Sichuan University
West China Hospital, Sichuan University	West China Hospital, Sichuan University
West China Hospital, Sichuan University	West China Hospital, Sichuan University
West China Hospital, Sichuan University	West China Hospital, Sichuan University	West China Hospital, Sichuan University
West China Hospital, Sichuan University	West China Hospital, Sichuan University
National Helath Research Institutes	National Health Research Institutes
West China Hospital, Sichuan University	West China Hospital, Sichuan University
National Helath Research Institutes	National Health Research Institutes
West China Hospital, Sichuan University	West China Hospital, Sichuan University
West China Hospital, Sichuan University	West China Hospital, Sichuan University
National Health Research Institutes	National Health Research Institutes
West China Hospital, Sichuan University	West China Hospital, Sichuan University	West China Hospital, Sichuan University
CEA - Institut de Genomique - Centre National de Genotypage	CEA - Institut de Genomique - Centre National de Genotypage
CEA - Institut de Genomique - Centre National de Genotypage	CEA - Institut de Genomique - Centre National de Genotypage
CEA - Institut de Genomique - Centre National de Genotypage	CEA - Institut de Genomique - Centre National de Genotypage
Virginia Polytechnic Institute and State University	Cereon Genomics	Cereon Genomics
Research Institute of Horticulture	Research Institute of Horticulture
CEA - Institut de Genomique - Centre National de Genotypage	CEA - Institut de Genomique - Centre National de Genotypage
CEA - Institut de Genomique - Centre National de Genotypage	CEA - Institut de Genomique - Centre National de Genotypage
CEA - Institut de Genomique - Centre National de Genotypage	CEA - Institut de Genomique - Centre National de Genotypage
CEA - Institut de Genomique - Centre National de Genotypage	CEA - Institut de Genomique - Centre National de Genotypage
University of Minnesota	University of Minnesota
Zhe Jiang Gong Shang University	Zhe Jiang Gong Shang University
Technology Center of Bright Dairy & Food Co., Ltd	Technology Center of Bright Dairy & Food Co., Ltd	Technology Center of Bright Dairy & Food Co., Ltd
Nofima	Nofima
CP018211	Kookmin University	Kookmin University
CP017409	ETH Zurich
US DOE Joint Genome Institute	US DOE Joint Genome Institute
CP020096	Beijing Technology and Business University (BTBU)
CP025588	Handong Global University
School of applied Biosciences	School of applied Biosciences
CP017408	ETH Zurich
Nofima	Nofima
CP040913	Peking University First Hospital
CP021429	IDIVAL Research Institute
National Health Research Institutes	National Health Research Institutes
National Health Research Institutes	National Health Research Institutes
University of Akron	University of Akron
The J. Craig Venter Institute	The J. Craig Venter Institute
Institute of Technology Carlow	Institute of Technology Carlow
J. Craig Venter Institute	J. Craig Venter Institute
Invitrogen	Invitrogen
West China Hospital, Sichuan University	West China Hospital, Sichuan University
Invitrogen	Invitrogen
Nanjing Agricultural University	Nanjing Agricultural University
University of Muenster	University of Muenster
Ajou University	Ajou University
China National Centre for Food Safety Risk Assessment	China National Centre for Food Safety Risk Assessment
CP018213	Kookmin University	Kookmin University
CP040502	University of Technology Sydney
University of Pittsburgh	University of Pittsburgh
United States Food and Drug Administration	United States Food and Drug Administration
MH634992	University of Tulsa
CP044263	French Research Institute for Exploitation of the Sea (IFREMER)
MH634987	University of Tulsa
Seoul National University	Seoul National University
Nofima	Nofima
China Agricultural University	China Agricultural University
CP028328	Nanjing Agricultural University
Heilongjiang Bayi Agricultural University	Heilongjiang Bayi Agricultural University
AtoGen Co., Ltd.	AtoGen Co., Ltd.
School of applied Biosciences	School of applied Biosciences
CP028327	Nanjing Agricultural University
Pukyong National University	Pukyong National University
Peking University	Peking University
Leibniz Institute DSMZ	Leibniz Institute DSMZ
University of Malaya	University of Malaya
Utrecht University	Utrecht University
University of Maryland	US Food and Drug Administration
The University of Oklahoma Health Sciences Center	The University of Oklahoma Health Sciences Center
CP041739	Broad Institute of MIT and Harvard	Broad Institute
University of Minnesota	University of Minnesota	University of Minnesota
University Medical Center Goettingen	University Medical Center Goettingen
Norwegian National Advisory Unit on Detection of Antimicrobial Resistance	University of KwaZulu Natal
Christian Medical College	Christian Medical College
University of Maryland	University of Maryland
Nanjing Agriculture University	Nanjing Agriculture University
Institute of Plant Physiology & Ecology, Shanghai Institutes for Biological Sciences, CAS	Institute of Plant Physiology & Ecology, Shanghai Institutes for Biological Sciences, CAS
University of Pennsylvania, School of Veterinary Medicine	University of Pennsylvania, School of Veterinary Medicine
United States Food and Drug Administration	US FDA
United States Food and Drug Administration	US FDA
Instituto de Microbiologia - UFRJ	Instituto de Microbiologia - UFRJ
University of Georgia	J. Craig Venter Institute	University of Georgia
University of Georgia	J. Craig Venter Institute	University of Georgia
CP030366	Centre for Genomic Regulation (CRG)
CP030373	Centre for Genomic Regulation (CRG)
CP030363	Centre for Genomic Regulation (CRG)
CP030371	Centre for Genomic Regulation (CRG)
CP020720	IMEDEA
Institute of Molecular and Cell Biology, Tartu University	Institute of Molecular and Cell Biology, Tartu University
West China Hospital, Sichuan University	West China Hospital, Sichuan University
Technische Universitaet Muenchen	Technische Universitaet Muenchen
Technische Universitaet Muenchen	Technische Universitaet Muenchen
Technische Universitaet Muenchen	Technische Universitaet Muenchen
School of applied Biosciences	School of applied Biosciences
CP024926	Chungbuk National University
Chung-Ang University	Chung-Ang University
US DOE Joint Genome Institute	US DOE Joint Genome Institute
US DOE Joint Genome Institute	US DOE Joint Genome Institute
Norwegian National Advisory Unit on Detection of Antimicrobial Resistance	Norwegian National Advisory Unit on Detection of Antimicrobial Resistance
Universitaet Bielefeld	Universitaet Bielefeld
Universidad Complutense de Madrid	Universidad Complutense de Madrid
Universidad Complutense de Madrid	Universidad Complutense de Madrid
Universidad Complutense de Madrid	Universidad Complutense de Madrid
Massey University	Massey University
Institute for Genome Sciences, University of Maryland School of Medicine	US Food and Drug Administration
Institute for Genome Sciences, University of Maryland School of Medicine	US Food and Drug Administration
University of Missouri- Columbia	University of Missouri- Columbia
Faculte de Medecine Veterinaire - Universite de Montreal	Faculte de Medecine Veterinaire - Universite de Montreal
Biology centre of AS CR - Institute of Plant Molecular Biology	Biology Centre of AS CR - Institute of Plant Molecular Biology
National Taiwan University	National Taiwan University
National Taiwan University	National Taiwan University
National Taiwan University	National Taiwan University
National Taiwan University	National Taiwan University
National Taiwan University	National Taiwan University
Chinese Academy of Forestry	Chinese Academy of Forestry
WuHan Intitute of Virology,CAS	WuHan Intitute of Virology, CAS
State Key Laboratory of Agricultural Microbiology, Huazhong Agricultural University	State Key Laboratory of Agricultural Microbiology, Huazhong Agricultural University
Geological Survey of Denmark and Greenland - GEUS	Geological Survey of Denmark and Greenland - GEUS
Peking University People's hospital	Peking University People's hospital
Institute of Animal Physiology, Slovak Academy of Sciences	Institute of Animal Physiology, Slovak Academy of Sciences
KJ484633	University College Dublin
JCVI	JCVI
JCVI	JCVI
CP012490	TEDA Institute of Biological Sciences and Biotechnology, Nankai University
West China Hospital, Sichuan University	West China Hospital, Sichuan University
West China Hospital, Sichuan University	West China Hospital, Sichuan University
Key Laboratory of Systems Bioengineering (Ministry of Education), Tianjin University	Key Laboratory of Systems Bioengineering (Ministry of Education), Tianjin University
West China Hospital, Sichuan University	West China Hospital, Sichuan University
West China Hospital, Sichuan University	West China Hospital, Sichuan University
University of Wollongong	University of Wollongong
Fda	FDA
Seoul National University	Seoul National University
Nanjing Agricultural University	Nanjing Agricultural University
US Food and Drug Administration	US Food and Drug Administration
University of Georgia	J. Craig Venter Institute	University of Georgia
NC_022227	NIAID/NIH
Institute of Antibiotics	Institute of Antibiotics
Institute of Antibiotics	Institute of Antibiotics
Shinansan University	Shinansan University
Institute of Antibiotics	Institute of Antibiotics
Institute of Biophysics, Chinese Academy of Sciences, Beijing	Institute of Biophysics, Chinese Academy of Sciences, Beijing
Nanjing Agricultural University	Nanjing Agricultural University
CP024283	CDC
China Agricultural University	China Agricultural University
CP041740	Broad Institute of MIT and Harvard	Broad Institute
UMC Utrecht	UMC Utrecht
CP042836	Kyungpook National University
University of Malaya	University of Malaya
University of Malaya	University of Malaya
University of Malaya	University of Malaya
University of Malaya	University of Malaya
University of Malaya	University of Malaya
University of Malaya	University of Malaya
University of Malaya	University of Malaya
Kyung Hee University	Kyung Hee University
University of Texas Southwestern Medical Center	University of Texas Southwestern Medical Center	University of Texas Southwestern Medical Center	University of Texas Southwestern Medical Center
US DOE Joint Genome Institute	US DOE Joint Genome Institute
US DOE Joint Genome Institute	US DOE Joint Genome Institute
US DOE Joint Genome Institute	US DOE Joint Genome Institute
US DOE Joint Genome Institute	US DOE Joint Genome Institute
US DOE Joint Genome Institute	US DOE Joint Genome Institute
US DOE Joint Genome Institute	US DOE Joint Genome Institute
US DOE Joint Genome Institute	US DOE Joint Genome Institute
US DOE Joint Genome Institute	US DOE Joint Genome Institute
US DOE Joint Genome Institute	US DOE Joint Genome Institute
US DOE Joint Genome Institute	US DOE Joint Genome Institute
US DOE Joint Genome Institute	US DOE Joint Genome Institute
University of Alberta	University of Alberta
University of Alberta	University of Alberta
The Institute for Genomic Research	Institute for Genome Sciences
Huaqiao University	Huaqiao University
Guangdong Institute of Eco-Environmental Science & Technology	Guangdong Institute of Eco-Environmental Science & Technology
CP034114	Chonbuk National University
CP034117	Chonbuk National University
School of Applied Biosciences	School of Applied Biosciences
West China Hospital, Sichuan University	West China Hospital, Sichuan University
West China Hospital, Sichuan University	West China Hospital, Sichuan University
West China Hospital, Sichuan University	West China Hospital, Sichuan University
West China Hospital, Sichuan University	West China Hospital, Sichuan University	West China Hospital, Sichuan University
West China Hospital, Sichuan University	West China Hospital, Sichuan University
West China Hospital, Sichuan University	West China Hospital, Sichuan University	West China Hospital, Sichuan University
National Health Research Institutes	National Health Research Institutes
Institute of Animal Physiology, Slovak Academy of Sciences	Institute of Animal Physiology, Slovak Academy of Sciences
Seoul National University	Seoul National University
Seoul National University	Seoul National University
CP020740	Cardiff University
University of Maryland	US Food and Drug Administration
Shinansan University	Shinansan University
National Health Research Institutes	National Health Research Institutes
Nagaoka University of technology	Nagaoka University of technology
West China Hospital, Sichuan University	West China Hospital, Sichuan University
West China Hospital, Sichuan University	West China Hospital, Sichuan University
US DOE Joint Genome Institute	US DOE Joint Genome Institute
The University of Sydney	The University of Sydney
University Putra Malaysia	University Putra Malaysia
Nofima	Nofima
Konkuk University	Konkuk University	Konkuk University	Konkuk University
China Agricultural University	China Agricultural University
US DOE Joint Genome Institute	US DOE Joint Genome Institute
Tohoku University	Tohoku University
Nanjing Agricultural University	Nanjing Agricultural University
Nanjing Agriculture University	Nanjing Agriculture University
INRA	INRA	INRA
University of Kaiserslautern	University of Kaiserslautern	Kaiserslautern University
Nanjing University of Science and Technology	Nanjing University of Science and Technology
CP012847	University of Illinois Urbana-Champaign
University of Warsaw, Faculty of Biology, Institute of Microbiology	University of Warsaw, Faculty of Biology, Institute of Microbiology	University of Warsaw, Faculty of Biology, Institute of Microbiology
CP041258	Rice University
Chinese Academy of Agricultural Sciences	Chinese Academy of Agricultural Sciences
Royal Prince Alfred Hospital	Royal Prince Alfred Hospital
CP028728	FDA
University of Sydney	University of Sydney	Monash University	Monash University
Nanjing Agricultural University	Nanjing Agricultural University
Nanjing Agricultural University	Nanjing Agricultural University
Nanjing Agricultural University	Nanjing Agricultural University
The University of Hong Kong	The University of Hong Kong
University of Maryland	University of Maryland
Nanjing University of Science and Technology	Nanjing University of Science and Technology
Nanjing University of Science and Technology	Nanjing University of Science and Technology
NC_020228	National Microbiology Centre, Instituto de Salud Carlos III
University of Maryland	US Food and Drug Administration
KY563785	Tianjin Institute of Industrial Biotechnology	Tianjin Institute of Industrial Biotechnology
FDA	US Food and Drug Administration
AF019744	University of Arizona
Harbin Veterinary Research Institute	Harbin Veterinary Research Institute
West China Hospital, Sichuan University	West China Hospital, Sichuan University
CP023885	US Food and Drug Administration
Beijing Institute of Microbiology and Epidemiology	Beijing Institute of Microbiology and Epidemiology
University of Warsaw, Faculty of Biology, Institute of Microbiology	University of Warsaw, Faculty of Biology, Institute of Microbiology
UCSF	UCSF
University College Cork	UCC_NEB_lactococcus
CP018130	UMC Utrecht
CP041255	Rice University
JCVI	JCVI
Universite Laval	Universite Laval
Beijing Fisheries Research Institute	Beijing Fisheries Research Institute
University of Warsaw	University of Warsaw
Microbiology	Nanjing Normal University
US DOE Joint Genome Institute	US DOE Joint Genome Institute
US DOE Joint Genome Institute	US DOE Joint Genome Institute
Nanjing Agricultural University	Nanjing Agricultural University
Nanjing Agricultural University	Nanjing Agricultural University
State Key Laboratory of Agricultural Microbiology	State Key Laboratory of Agricultural Microbiology
CP020097	Beijing Technology and Business University (BTBU)
School of Applied Biosciences	School of Applied Biosciences
Csir-Institute of Himalayan Bioresource Technology	CSIR-Institute of Himalayan Bioresource Technology
World Institute of Kimchi	WIKIM	World Institute of Kimchi
Wageningen University & Research	Wageningen University & Research
University College Cork	UCC_NEB_lactococcus
University College Cork	UCC_NEB_lactococcus
INRA	INRA	INRA
University College Cork	UCC_NEB_lactococcus
National Microbiology Laboratory at Guelph	Laboratory for Foodborne Zoonoses
Icahn School of Medicine at Mount Sinai	Icahn School of Medicine at Mount Sinai
German Federal Institute for Risk Assessment	German Federal Institute for Risk Assessment
United States Food and Drug Administration	United States Food and Drug Administration
Sir Run Run Shaw Hospital, Zhejiang University	Sir Run Run Shaw Hospital, Zhejiang University
CP025846	University of Maryland, School of Medicine
CP025866	University of Maryland, School of Medicine
Zhejiang Academy of Agricultural Sciences	Zhejiang Academy of Agricultural Sciences
US DOE Joint Genome Institute	US DOE Joint Genome Institute
US DOE Joint Genome Institute	US DOE Joint Genome Institute
US DOE Joint Genome Institute	US DOE Joint Genome Institute
West China Hospital, Sichuan University	West China Hospital, Sichuan University	West China Hospital, Sichuan University
Beijing Institute of Microbiology and Epidemiology	Beijing Institute of Microbiology and Epidemiology
CP023725	Taipei Veterans General Hospital and National Yang-Ming University
Beijing Institute of Microbiology and Epidemiology	Beijing Institute of Microbiology and Epidemiology
South China Agricultural University	South China Agricultural University
NC_001764	Groningen Biomolecular Sciences and Biotechnology Institute	Groningen Biomolecular Sciences and Biotechnology Institute	Groningen Biomolecular Sciences and Biotechnology Institute
CP040745	Qingdao University
University of Granada	University of Granada
CP040746	Qingdao University
Chinese Academy of Sciences	Chinese Academy of Sciences
The Third Institute of Oceanography	The Third Institute of Oceanography
MF503689	Third Institute of Oceanography
Sichuan Agricultural University	Sichuan Agricultural University
Beijing Institute of Microbiology and Epidemiology	Beijing Institute of Microbiology and Epidemiology	Beijing Institute of Microbiology and Epidemiology
Institute of Molecular and Cell Biology, University of Tartu	Institute of Molecular and Cell Biology, University of Tartu
Beijing Genomics Institute	Beijing Genomics Institute
Rutgers University	Amgen Inc.	Cornell University	The University of Iowa	Rutgers University
UCIBIO/REQUIMTE, Laboratory of Microbiology, Faculty of Pharmacy, University of Porto	UCIBIO/REQUIMTE, Laboratory of Microbiology, Faculty of Pharmacy, University of Porto
Biomedical Research Center	Biomedical Research Center
The First Affiliated Hospital of Guangzhou Medical University	The First Affiliated Hospital of Guangzhou Medical University	The First Affiliated Hospital of Guangzhou Medical University
Centro de Ciencias Genomicas UNAM	Centro de Ciencias Genomicas, UNAM
Seoul National University	Seoul National University
NCTR/FDA	NCTR/FDA
NC_001766	Groningen Biomolecular Sciences and Biotechnology Institute	Groningen Biomolecular Sciences and Biotechnology Institute
CP022557	Nanjing Agricultural University
CP033053	King Abdullah University of Science and Technology
IRHS	IRHS
IRHS	IRHS
CP017325	INRA/CNRS	INRA
University of Exeter	University of Exeter
CP037909	South China Agricultural University
West China Hospital, Sichuan University	West China Hospital, Sichuan University	West China Hospital, Sichuan University
Csir-Institute of Himalayan Bioresource Technology	CSIR-Institute of Himalayan Bioresource Technology
Faculty of Medicine and University Hospital, Charles University in Prague	Faculty of Medicine and University Hospital, Charles University in Prague
Leibniz Institute DSMZ	Leibniz Institute DSMZ
Leibniz Institute DSMZ	Leibniz Institute DSMZ
Leibniz Institute DSMZ	Leibniz Institute DSMZ
University of Maryland	US Food and Drug Administration
CP030372	Centre for Genomic Regulation (CRG)
CP020721	IMEDEA
CP030360	Centre for Genomic Regulation (CRG)
Center for Genomic Sciences, National Autonomous University of Mexico (UNAM)	Benemerita Universidad Autonoma de Puebla
Key Laboratory of Systems Bioengineering, Ministry of Education, Tianjin University	Key Laboratory of Systems Bioengineering, Ministry of Education, Tianjin University
West China Hospital, Sichuan University	West China Hospital, Sichuan University
JCVI	JCVI
Universiti Sultan Zainal Abidin	Universiti Sultan Zainal Abidin	Universiti Sultan Zainal Abidin
Kyungpook National University, School of Medicine	Kyungpook National University, School of Medicine
National Health Research Institutes	National Health Research Institutes
CP030359	Centre for Genomic Regulation (CRG)
Ajou University	Ajou University
Kangwon National University	Kangwon National University
Technische Universitaet Muenchen	Technische Universitaet Muenchen
US DOE Joint Genome Institute	US DOE Joint Genome Institute
US DOE Joint Genome Institute	US DOE Joint Genome Institute
US DOE Joint Genome Institute	US DOE Joint Genome Institute
Technische Universitaet Muenchen	Technische Universitaet Muenchen
US DOE Joint Genome Institute	US DOE Joint Genome Institute
AtoGen Co., Ltd.	AtoGen Co., Ltd.
Broad Institute of MIT and Harvard	Broad Institute of MIT and Harvard	Broad Institute of MIT and Harvard
CP017410	ETH Zurich
School of Applied Biosciences	School of Applied Biosciences
Technische Universitaet Muenchen	Technische Universitaet Muenchen
Technische Universitaet Muenchen	Technische Universitaet Muenchen
School of applied Biosciences	School of applied Biosciences
Technische Universitaet Muenchen	Technische Universitaet Muenchen
Technische Universitaet Muenchen	Technische Universitaet Muenchen
Technische Universitaet Muenchen	Technische Universitaet Muenchen
Technische Universitaet Muenchen	Technische Universitaet Muenchen
Technische Universitaet Muenchen	Technische Universitaet Muenchen
United States Food and Drug Administration	United States Food and Drug Administration
FDA Center for Food Safety and Applied Nutrition	United States Food and Drug Administration
Institute of Food, Nutrition and Health	Institute of Food, Nutrition and Health
Key Laboratory of Systems Bioengineering (Ministry of Education), Tianjin University	Key Laboratory of Systems Bioengineering (Ministry of Education), Tianjin University
Key Laboratory of Systems Bioengineering (Ministry of Education), Tianjin University	Key Laboratory of Systems Bioengineering (Ministry of Education), Tianjin University
KX839207	Zhejiang University	Zhejiang University
The Hong Kong Polytechnic University	The Hong Kong Polytechnic University
Nanjing Agriculture University	Nanjing Agriculture University
College of Veterinary Medicine and Research Institute for Veterinary Science	College of Veterinary Medicine and Research Institute for Veterinary Science
Universite Laval	Universite Laval
Universite Laval	Universite Laval
Texas A&M University	Texas A&M University
Shanghai Institute of Plant Physiology	Shanghai Institute of Plant Physiology, Shanghai Institutes of Biological Science, the Chinese Academy of Sciences
University College Cork	University College Cork, Ireland
Shanghai Institute of Plant Physiology	Shanghai Institute of Plant Physiology
State Key Laboratory of Agricultural Microbiology	State Key Laboratory of Agricultural Microbiology
Biocant, Biotechnology Innovation Center	Biocant, Biotechnology Innovation Center
Biocant, Biotechnology Innovation Center	Biocant, Biotechnology Innovation Center
Shanghai Ocean University	Shanghai Ocean University
CP045299	Kyungpook National University
US DOE Joint Genome Institute	US DOE Joint Genome Institute
US DOE Joint Genome Institute	US DOE Joint Genome Institute
West China Hospital, Sichuan University	West China Hospital, Sichuan University
West China Hospital, Sichuan University	West China Hospital, Sichuan University
The University of Sydney	The University of Sydney
West China Hospital, Sichuan University	West China Hospital, Sichuan University
West China Hospital, Sichuan University	West China Hospital, Sichuan University
University of Oxford	University of Oxford
West China Hospital, Sichuan University	West China Hospital, Sichuan University	West China Hospital, Sichuan University
University of Wisconsin - Madison	University of Wisconsin - Madison
University of Delhi	University of Delhi	University of Delhi
University of Delhi	University of Delhi	University of Delhi
CP033083	Zhejiang A & F University	Zhejiang Academy of Agricultural Sciences
CP033082	Zhejiang A & F University	Zhejiang Academy of Agricultural Sciences
Universite Laval	Universite Laval
College of Life Science, Wuhan University	Wuhan University	Wuhan University
Universite Laval	Universite Laval
Universite Laval	Universite Laval
CP013115	Laboratoire de Sante Publique du Quebec
West China Hospital, Sichuan University	West China Hospital, Sichuan University	West China Hospital, Sichuan University
NC_019983	University of British Columbia
University of Bielefeld	University of Bielefeld
University of Oxford	University of Oxford
Biomedical Research Center	Biomedical Research Center
UCIBIO/REQUIMTE, Laboratory of Microbiology, Faculty of Pharmacy, University of Porto	UCIBIO/REQUIMTE, Laboratory of Microbiology, Faculty of Pharmacy, University of Porto
Heinrich-Heine-University	Heinrich-Heine-University
University of Oxford	University of Oxford
University of Sydney	University of Sydney
Faculty of Medicine in Pilsen, Charles University	Faculty of Medicine in Pilsen, Charles University
Point Loma Nazarene University	Point Loma Nazarene University
University of Veterinary and Pharmaceutical Sciences Brno	University of Veterinary and Pharmaceutical Sciences Brno
JCVI	JCVI
CP034365	Beijing Institute of Landscape Architecture
University of California at Davis	University of California at Davis
United States Food and Drug Administration	United States Food and Drug Administration
United States Food and Drug Administration	United States Food and Drug Administration
National Health Research Institutes	Institute of Molecular and Genomic Medicine
Nanjing Agricultural University	Nanjing Agricultural University
CP044261	French Research Institute for Exploitation of the Sea (IFREMER)
US DOE Joint Genome Institute	US DOE Joint Genome Institute
CP016074	Univeristy of Tennessee	Univeristy of Tennessee
CP016075	Univeristy of Tennessee	Univeristy of Tennessee
Masaryk University	Masaryk University
Technische Universitaet Muenchen	Technische Universitaet Muenchen
Nofima	Nofima
Technische Universitaet Muenchen	Technische Universitaet Muenchen
Technische Universitaet Muenchen	Technische Universitaet Muenchen
Technische Universitaet Muenchen	Technische Universitaet Muenchen
Technische Universitaet Muenchen	Technische Universitaet Muenchen
Acadamy of Military Medical Sciences	Acadamy of Military Medical Sciences
Beijing Academy of Agriculture and Forestry Sciences	Beijing Academy of Agriculture and Forestry Sciences
CP018932	NBACC
Joint Genome Institute, Department of Energy	Joint Genome Institute, Department of Energy
Shanghai Jiao Tong University	Shanghai Jiao Tong University
Shanghai Jiao Tong University	Shanghai Jiao Tong University
CP041517	Kyungpook National University
FDA	FDA
The Institute for Genomic Research	The Institute for Genomic Research	Institute for Genome Sciences
Institut de Biologie Integrative et des Systemes	Institut de Biologie Integrative et des Systemes
University of Warsaw	University of Warsaw
Centers for Disease Control and Prevention	Centers for Disease Control and Prevention
University of California Irvine	University of California Irvine
Central Research Institute for Epidemiology	AMC (Amsterdam, The Netherlands) and CRIE (Moscow, Russia)
Georg-August University Goettingen Institute of Microbiology and Genetics	Georg-August University Goettingen Institute of Microbiology and Genetics
Georg-August University Goettingen Institute of Microbiology and Genetics	Georg-August University Goettingen Institute of Microbiology and Genetics
Georg-August University Goettingen Institute of Microbiology and Genetics	Georg-August University Goettingen Institute of Microbiology and Genetics
Georg-August University Goettingen Institute of Microbiology and Genetics	Georg-August University Goettingen Institute of Microbiology and Genetics
US DOE Joint Genome Institute	US DOE Joint Genome Institute
US DOE Joint Genome Institute	US DOE Joint Genome Institute
NC_010941	Universitaet Bielefeld	Universitaet Bielefeld
University of Bielefeld	University of Bielefeld	University of Bielefeld
Bielefeld University	Bielefeld University
University of Maryland	US Food and Drug Administration
Bielefeld University	Bielefeld University
US DOE Joint Genome Institute	US DOE Joint Genome Institute
US DOE Joint Genome Institute	US DOE Joint Genome Institute
The University of Hong Kong	The University of Hong Kong
JCVI	JCVI
Universidad Complutense de Madrid	Universidad Complutense de Madrid
University of Oxford	University of Oxford
JCVI	JCVI
JCVI	JCVI
Center for Disease Control	Center for Disease Control
CP033890	Medytox
Uc Davis	UC Davis
School of applied Biosciences	School of applied Biosciences
Key Laboratory of Dairy Biotechnology and Engineering, Education Ministry of China	Key Laboratory of Dairy Biotechnology and Engineering Ministry of Education, College of Food Science and Engineering, Inner Mongolia Agricultural University
Kingston Uniiversity	Kingston Uniiversity
CP035160	Chunlab
Technical University of Denmark	Technical University of Denmark
US DOE Joint Genome Institute	US DOE Joint Genome Institute
China Agricultural University	China Agricultural University
China Agricultural University	China Agricultural University
Technische Universitaet Muenchen	Technische Universitaet Muenchen
Technische Universitaet Muenchen	Technische Universitaet Muenchen
CP033886	Medytox
US DOE Joint Genome Institute	US DOE Joint Genome Institute
USDA, ARS	USDA, ARS
Institut Pasteur	Institut Pasteur
Nanjing Agricultural University	Nanjing Agricultural University
Chung-Ang University	Chung-Ang University
CP018132	UMC Utrecht
Institute of Biology and Ecology, Faculty of Natural Sciences, Pavol Josef Safarik University	Institute of Biology and Ecology, Faculty of Natural Sciences, Pavol Josef Safarik University
Nstitute of Plant Physiology and Ecology, Shanghai Institute for Biological Science, Chinese Academy of Science	Institute of Plant Physiology and Ecology, Shanghai Institute for Biological Science, Chinese Academy of Science
University of Veterinary and Pharmaceutical Sciences; Central European Institute of Technology	University of Veterinary and Pharmaceutical Sciences, Central European Institute of Technology
Institiute of Biochemistry and Biophysics	Institiute of Biochemistry and Biophysics
University of Veterinary and Pharmaceutical Sciences; Central European Institute of Technology	University of Veterinary and Pharmaceutical Sciences Brno; Central European Institute of Technology
US DOE Joint Genome Institute	US DOE Joint Genome Institute
US DOE Joint Genome Institute	US DOE Joint Genome Institute
CP023400	Shandong University
China Agricultural University	China Agricultural University
China Agricultural University	China Agricultural University
China Agricultural University	China Agricultural University
CP029538	Northeast Agricultural University
China Agricultural University	China Agricultural University
Broad Institute of MIT and Harvard	Broad Institute of MIT and Harvard	Broad Institute of MIT and Harvard
CP029537	Northeast Agricultural University
